text,manually_annotated,weighted_by_logisticRegression,weighted_by_none,weighted_by_f1,weighted_by_auc,weighted_by_recall,weighted_by_precision,weighted_by_accuracy,weighted_by_loss
فين كاين المشكيل الي كنت كتغني وتابت وعفا عليها االله,positive,negative,negative,negative,positive,negative,negative,negative,negative
ان معندي بش نعونك ولكن عندي الله هو لي ديما وقف مع الحق او اكيد هو شيف احلا لي نت فيه او ان غندعي معك الله اشفيك وي عونك اخيء,positive,negative,negative,negative,negative,negative,negative,negative,negative
الحمد لله باقي الخير فالدنيا الله يشافيها ويعافيها ويخلف علي المحسنين,positive,negative,negative,negative,negative,negative,negative,negative,negative
مني تتحيهم و تتقول تحية ودادية و كون شفتيهم اشنو كانوا تيقولوا البارح ابيضاوة اولاد السعودية,positive,negative,negative,negative,negative,negative,negative,negative,negative
ان شاء الله  يكون خير وخا.مقابلة.غادي تكون صعبة نتمناو.وداد تقوم بمقابلة مزيانة.ان شاء الله,positive,negative,negative,negative,negative,negative,negative,negative,negative
على الأقل اختي نتي شتي بنتك ولله الحمد انا 9 سنوات وشحال خسرت ديال الفلوس ومزال ماجاب الله,positive,negative,negative,negative,negative,negative,negative,negative,negative
خويا يمكن عمرك مشيتي الاكادير دوك ناس شفنا منهم غير الخير :),positive,negative,negative,negative,negative,negative,negative,negative,negative
تحياتنا للاسلوى تهلاي لينا غير في مغربنا  وكوني وطنية من المزيان وجبي معاك السياح مغربنا زين وفيه مايتشاف..نوراني.ع.ق,positive,negative,negative,negative,negative,negative,negative,negative,negative
الحمد لله باقي الخير فالدنيا الله يشافيها ويعافيها,positive,positive,positive,positive,positive,positive,positive,positive,positive
انا رجاوي و كنت فالتيران والله ما كنت شي عنصرية سواسة خوتنا ولي باغي يدير الفتنة معروفين...,positive,negative,negative,negative,negative,negative,negative,negative,negative
كنتمنى  تحسنو قطاع الصحه باخص ناس دراوش ومطلقات و ارامل  والأسبقية للناس المضروره وكل   واحد حقه  وتعميم تغطيه و تطبيب مجاني,positive,negative,negative,negative,negative,negative,negative,negative,negative
لوداد خصها تماركي تما ضروري حيت الأهلي غادي تماركي هنا فالمغرب... عموتا ترجل ونصير زير كرك وبنشرقي واوناجم تألقو وتانية للوداد إنشاء الله وديما عسكر,positive,negative,negative,negative,negative,negative,negative,negative,negative
حصاد و الوردي لأنهم خدمو ودارو الحوايج لي ماعمر قدر تا وزير قبلهم قد حتى اهضر فيه,positive,negative,negative,negative,negative,negative,negative,negative,negative
فالحقيقة أستاذ الحصاد هو يستاهل هذا المنصب حيث عجبني فهاذ الأساتيذة ديال زوج دريال,positive,negative,negative,negative,negative,positive,negative,negative,negative
الوداد بتشكيلة مغربية 100 فل100 غيجيب الكاس إن شاء الله,positive,negative,negative,negative,negative,negative,negative,negative,negative
السي الرميد عجبو المنصب الوزاري ومرتاح مزيان في خدمة ابمخزن,positive,negative,negative,negative,positive,negative,negative,negative,negative
المهم انا بقا فيا محمد حصاد الصيف كامل   او هوا خدام,positive,negative,negative,negative,negative,negative,negative,negative,negative
احنا منعرفوش اكتر من سدنا اعزه الله  لكن كاينين اتنان 2 ااعطاو الكتير حصاد والوردي,positive,negative,negative,negative,negative,negative,negative,negative,negative
هو قال الحق هداك هو الاسم الحقيقي نتاع المغرب موروكو,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يهديها القطة تهز ولادها بسنانها الله يسمح ليها بعد غير ملي ملحتوش في القمامة مذنبو والو الله يحفضوا ويكبرو في طاعة الله,positive,negative,negative,negative,positive,negative,negative,negative,negative
مزيونه مشي الأغاني لا هي ماركه واعره مم سعداتو فهاد الخريف بيها مايطلقهاشي عندها لفلوس وكتبل البكره كلا سيمانه أحم أحم سكساويه,positive,negative,negative,negative,negative,negative,negative,negative,negative
شوفي انا رجاوي والوداد إنشاء الله غادي تسجل هدف في برج العرب,positive,negative,negative,negative,positive,negative,positive,negative,negative
الزفزافي ماشي خائن السيد ضربتو النفس على مدينتو و داكشي لي دار راه جاب نتيجة وريوس كبيرة طارت بسبتو  بلا ما تفرحوا بزاف الزفزافي قريب يخرج حيت ملكنا ماشي ظالم باش يبقى حابس واحد دوا على حقو,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يبارك. ..ليهم. .اصلا تونسيات  ..عندهم زين. ..❤,positive,negative,negative,negative,negative,negative,negative,negative,negative
نقصة طيب الله يعفو عليها والله يشفها بين مسكنا مريضة نفساني,positive,negative,negative,negative,negative,negative,negative,negative,negative
اجي تخدم. معانا بحري فالسردين مرحبابيك شري غير السروال والبوط,positive,negative,negative,negative,negative,negative,negative,negative,negative
صحح عافاك الوداد العملاق دابا نتوما مغاربة و لا. معانا ولا معاهم,positive,negative,negative,negative,negative,negative,negative,negative,negative
"إن شاء الله الوداد الرياضي المغربي تفرحنا اليوم 
ديما وداد و نموتو على درابو البلاد مكاين غا النقاش و لا غرينتا",positive,negative,negative,negative,negative,negative,negative,negative,negative
حصاد والوردي فالحقيقة دارو تغيير غير تجدمو فهادشي ديال الحسيمة,positive,negative,negative,negative,negative,negative,negative,negative,negative
واش هذ الغبور اسي رضوان انا مع الحسنية واليوم ودادي.....,positive,negative,negative,negative,negative,negative,negative,negative,negative
هههه ميخلعناش الدراي ادعوا مع الوداد الماتش راه غيبد داب,positive,negative,negative,negative,negative,negative,negative,negative,negative
"ما تقوسوش على الوليدات
ادعيو معاهم بالفوز
إن شاء الله",positive,negative,negative,negative,negative,negative,negative,negative,negative
سي العلالي الودااااااااااااااااااااااد كاااااااااااينة. والله العظيم كانوا رجاااااااااااال,positive,negative,negative,negative,negative,negative,negative,negative,negative
مبروك التعادل وربح هنا أن شاء الله خضروف خويا الله اعونك سير قلب على رأسك وداد كبيرة عليك,positive,negative,negative,negative,negative,negative,negative,negative,negative
كيبقى  نقاش وسعيدي من احسن لاعبين وسط الميدان وحرام مكنوش في المنتخب,positive,negative,negative,negative,positive,negative,negative,negative,negative
خاصك صونطوفير ماشي أركان لاكن راك عزيز بلا ما دهن راسك باين قلبك صافي,positive,negative,negative,negative,positive,negative,negative,positive,positive
"أ.د.الوردي وزير بمعنى الكلمة فجأني هد الاعفاء ديالو صراحة 
تحية ليه من هد المنبر❤",positive,negative,negative,negative,negative,negative,negative,negative,negative
كون كان والد صالح ميهربوش عليه والديه تقط ميهرب من دار العرس القطة كتهز والدها بسنانها كاين اﻻ ل,positive,negative,negative,negative,negative,negative,negative,negative,negative
حقيقة اللاعبة كلهم شرفونة وخاصة بنشرقي تحية ليهم كلهم,positive,negative,negative,negative,negative,negative,negative,negative,negative
باحل.هادشي.اليشفت كلو كيرجع.الام دايال خصها ضحي على قبل ولدها الله يدير ليه مخرج ديال الخير,positive,negative,negative,negative,negative,negative,negative,negative,negative
"السرعة وسامدي صوار
الله يرحمو 
إنا لله وإنا إليه راجعون.",positive,negative,negative,negative,negative,negative,negative,negative,negative
الى بغيتي النصر من الله تعالى،رجع للصواب اسي نورالدين,positive,negative,negative,negative,negative,negative,negative,negative,negative
سليم سليم كون راجل نص في الودايين امازيغ متكونش عنصري,positive,negative,negative,negative,negative,negative,negative,negative,positive
تحية كبيرة السي عموتة برافو الله يوفق في مبارة العودة واكيد وليدات الوداد غدي يجيبوها,positive,negative,negative,negative,negative,negative,positive,negative,negative
الاخوان الله يستركم شكون يضبر علينا بتذكرة النهائي من بركان وبغيت نجي نشجع وداد,positive,negative,negative,negative,negative,negative,negative,negative,negative
برافو الوداد  سدو الفام المصريين وعلموهم الكورة كون بقا اناجم كانو اربحو  وانشالله فكازا غدي  اكدو ليهم بلي الوداد فرقة دبصح,positive,negative,negative,negative,positive,negative,negative,negative,negative
تحيا ليءخوانينا الجزاير كنحس بهوم كيسجعونة في كولشيء,positive,negative,negative,negative,negative,negative,negative,negative,negative
اييه اسيدي شلح من تلات مخمخ مرحبا بيك عندنا في لبلاد,positive,negative,negative,negative,positive,negative,negative,negative,negative
انا رجاوية ولكن هنا كلنا وداد..كان ماتش واعر..عرفو يدافعو على الهدف ديالهم..صرعو الدفاع..واخا كان شوية د توتر..حيت ماشي ساهل يلعبو خارج ارضهم بدون جمهورهم..ولكن غادي يعوضو ف كازا مع الجمهور المغربي..ولكن حذاري من الاهلي عندهم الهجمات المرتدة..غادي ناخذو الكأس.,positive,negative,negative,negative,negative,negative,negative,negative,negative
ههههههه كأس  ديال  شاي  تجيبو  الكأس ديال  الوداد انشاء الله,positive,negative,negative,negative,negative,negative,negative,negative,negative
"دعوة الله

دعو  معانا يارب الوداد تفوز باش خوتنا رجوين يدوزو راه أفريقيا توحشاتكم",positive,positive,positive,positive,negative,positive,positive,negative,negative
ناري غير صاحبي حسن منو  كنت كنضلمو مسكين عاتاشفت ملك الجمال وحمد ربي عليه,positive,positive,positive,negative,positive,positive,positive,negative,positive
اخر ماتش لالرجاء ف العصبة ضد وفاق سطيف او خسرو بالبلانتيات راجع اوراقك او تنتمنى تغرحنا الوداد كيما فرحاتنا الرجاء فالمندياليتوا,positive,positive,positive,positive,positive,positive,positive,positive,positive
ههههههههههه ههههههههههه ههههههههههه ههههههههههه ههههههههههه ههههههههههه ههههههههههه شكران على هد نكتة,positive,negative,negative,negative,negative,negative,negative,negative,positive
ماعلا باليش ان شاء الله الكاس ديال لوداد ديما رجاء,positive,negative,negative,negative,positive,negative,negative,negative,negative
تبارك على برنامج الماتش آلله يفوق الوداد في  مباراة القديم انشالله,positive,negative,negative,negative,positive,negative,negative,negative,negative
بيل هرب شد شد شد هههههه ناري قاليك تبوقيسة الله اودي كنحماقوا عليك 😂😂,positive,negative,negative,negative,negative,negative,negative,negative,negative
آمين يارب هدك راه راجل ماشي بنت ماشي فيها قولي فيه,positive,negative,negative,negative,negative,negative,negative,negative,negative
ارسل ليا رقم ديالك. انا ماشي ملياردير ولكن ما نخليش خويا الا محتاج فلوس,positive,negative,negative,negative,negative,negative,negative,negative,negative
"اكيد الوداد راه كاتمثل الوطن ماشي غير الوداديين
نهار السبت تفرجت فالوداد وماتفرجتش فالكوكب",positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يشفيه وش نقدر نتبرع بدم وفين ولكن مناسب نعطيه اي حاج,positive,negative,negative,negative,negative,negative,negative,negative,negative
المهم المشروع ناجح ناجح حيث غادي يتقام رخيص يعني راجلها هو اكبر فلاح في المغرب غادي يوفر ليها كلشي فابور كلشي رباح,positive,negative,negative,negative,positive,negative,negative,negative,negative
المغرب أجمل بناسو وحبابو وحنا أحسن دولة حيت حاكمن ملك محمد سادس الله ينصرو,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله يطلق اسرحهم إن شا ألله  وعش المليك الله ينصر الحق وهزم المفسدين,positive,negative,negative,negative,negative,negative,negative,negative,negative
ههههههههههههههههههه ياا ربي مت بالضحك ههخخخخخخهههخخ علاش طاگيتوني  😂😂😂😂😂,positive,negative,negative,negative,negative,negative,negative,negative,negative
شجعو المقاولات و قراوا شويا على داكشي لي تايدرو الشينوة للي فوق مليار ديال بنادم و اغلبية خدامين,positive,negative,negative,negative,negative,negative,negative,negative,negative
هههه.تقارن مصري مع مغربي..علاش ما فخباركش المغربي يجبدها من فم السبع؟؟؟؟.المغاربة هادو و اجرك على الله,positive,negative,negative,negative,negative,negative,negative,negative,negative
بغيت نعرف غير بنكيران 5 سنين هادي شنو دار زاد دمر الفقير حيت هو لقدر عليه وستمر فسياسة القمع حسبي الله ونعم الوكيل,positive,negative,negative,negative,negative,negative,negative,negative,negative
كيفما كان الحال بنكيران احسن من العمري ولشكر وشباط. ...,positive,negative,negative,negative,positive,negative,negative,negative,negative
واش ماعندكم غي بن كيران وا فوتوه اولا داير ليكم الوسواس اوا ديما بنكيران,positive,negative,negative,negative,negative,negative,negative,negative,positive
خاصووووووووو يبق هو رئيس الحكومة حدى الملك مايخاف على جيمو,positive,negative,negative,negative,negative,negative,negative,negative,negative
عمرني صوت وهاد لعام غنصوت على العدالة والتنمية ضد فالبام واعداء الدين والبيادق,positive,negative,negative,negative,negative,negative,negative,negative,negative
خويا رواتب الوزراء و البرلمانيين كتحدد او كتبدل بظهير ملكي ماشي بنكيران للي غادي يغيرها,positive,negative,negative,negative,positive,negative,negative,negative,negative
نتمناو التوفيق لابن كيران وحكومة ثانية ان شاء الله,positive,negative,negative,negative,positive,negative,negative,negative,negative
بنكيران دار ليكوم لحلاقم نحمدو الله المغريب غديا وكتحسن,positive,negative,negative,negative,negative,negative,negative,negative,negative
نبيلة منيب خاصها برلمان السويد لأن المغاربة مكلخيين بزاف و شعب ولف العبودية و صعيب يفهمو الثقافة السياسية,positive,negative,negative,positive,positive,positive,positive,positive,positive
ابنكيران أخف الضرار ناخدوا 200 dh من الإصالة أنصوتوا للعدالة,positive,negative,negative,negative,negative,negative,negative,negative,negative
الا كنتو كتحلمو فيقو راه العدالة و التنمية في ولاية تانية,positive,negative,negative,negative,negative,negative,negative,negative,negative
تتكلم يا اخي بحال إلى كان المغرب سوسرا ولا المانيا قبل مترئس العدالة والتنمية الحكومة تكلمو بالمنطق,positive,negative,negative,negative,negative,negative,negative,negative,negative
اللهم في الياس العماري كيف مكان لحال خي كون احسن,positive,negative,negative,negative,negative,negative,negative,negative,negative
تعيا ما طير العدالة والتنمية هي اللي غتدي ولاية تانية و كلنا مصوتين على بنكيران,positive,negative,negative,negative,negative,negative,negative,negative,negative
مع العدالة و التنمية .ديما العدالة و التنمية.,positive,negative,negative,negative,negative,negative,negative,negative,negative
نكني د سواسا انتيني ان بنكيران اكي وفق ربي ديما بيجيدي,positive,negative,negative,negative,negative,negative,negative,negative,negative
ضاراه الضرسة لي من جهة بنكيران. اوا غادي نزولوها لك من بعد الانتخابات انشاء الله وسير رتاح,positive,negative,negative,negative,negative,negative,negative,negative,negative
سير جيب شي دويرة فقطر نتا والهمة يا الله تنساو الدقة ديال عمو بنكيران,positive,negative,negative,negative,negative,negative,negative,negative,negative
اقسم بالله مكليت حتى عند شي حد الحمد لله انا من وجدة والله مشت شي حملة من العداله والتنمية غير من عند الله عجبني بنكيران,positive,negative,negative,negative,negative,negative,negative,negative,negative
خطاااااار هاد بنكيران غير دميعات قضاو ليه لغرض ههه,positive,negative,negative,negative,negative,negative,negative,negative,negative
بنكيران محبوب الشعب وتينا اللي كتهدر شنو بغيتي العدالة و التنمية يخلصوك و تينا ناعس اولا,positive,negative,negative,negative,negative,negative,negative,negative,negative
بغيت إن شاء الله نأسس حزب شبابي جديد يقضي على هاد التخربيق اللي حنا عايشين فيه ونحققو ديمقراطية حقيقية إلى جانب سيدنا الله ينصور واللي متافق نتواصلو,positive,negative,negative,negative,negative,negative,negative,negative,negative
اللهم بنكيران ولا هذوك الأميون شباط. العمري مبروك اللهم ناس متفقين وواعين,positive,negative,negative,negative,negative,negative,negative,negative,negative
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂ببنكيران كيضحك عليكم,positive,negative,negative,negative,negative,negative,negative,negative,negative
"مبروك على اعضاء البيجيدي
والشعب المقهور يزير الصمطة ويتهيأ للتقشف  والزيادات فكل شيء
5 سنين تانية بزززاف علينا",positive,negative,negative,negative,positive,negative,negative,positive,positive
الناس لي صوتو على العدالة و التنمية هوما نيت لي كايتصنتو لماهر زين باش يديو الحسنات 😡,positive,positive,positive,negative,positive,negative,positive,negative,negative
"الله ليبغاك أسي بنكيران  تبارك الله
مبروك عليك",positive,negative,negative,negative,negative,negative,negative,negative,negative
و الله إلى بصح بنكيران فاز ابو زعتر فاز إنشاء الله المنتخب حتاهو,positive,negative,negative,negative,negative,negative,negative,negative,negative
بغيتيه يقابلهم النهار كامل؟؟ الله يهديك راه تصور مع الناس . كن كنتي أيام البصري كنت غادي تصور مع رئيس الحكومة!!!!,positive,negative,negative,negative,negative,negative,negative,negative,negative
كنشكر كاع المغاربة لمخلوناش نشوفوك رئيس الحكومة و نتشوهو أمام العالم,positive,positive,positive,positive,positive,positive,positive,positive,positive
هههه خليهم 10 سنين ديال لمعارضة قاسحه ربي يصبرهم هههههههه,positive,negative,negative,negative,negative,negative,negative,negative,negative
حيت متيخلوكش تخرج مع صاحبتك فالزنقة و مخصصين وقت للعائلات فالمول وتيسدو القهاوي فوقت الصلاة راه هادشي لخاصو يكون فدولة اسلامية اسي محمد,positive,negative,negative,negative,negative,negative,negative,negative,negative
بنكيران الله سهل عليك وعلاا المسلمين ان شاء الله انت بعدة معندكش ميتاين درهم 200,positive,negative,negative,negative,negative,negative,negative,negative,negative
هههههههههه الاه احفظك اس دارليكم حزب الاستقلال عاش حزب العدالة والتنمية,positive,negative,negative,negative,negative,negative,negative,negative,negative
للي باغي يتكلم بصدق وشجاعة يتكلم على الملك والهمة والماجدي اخنوش.  للي كيحكموا. فالبلاد والعباد. اما. الحكومة.  محكومة,positive,negative,negative,negative,negative,negative,negative,negative,negative
الراجل هو الكلمة الله ينصركم على اعداء الديمقراطية,positive,negative,negative,negative,negative,negative,negative,negative,negative
عادي جدا المفروض الشعب ميعولش على الحكومات فكلشي هادا وطن ديانا ابلادنا المفروض نخدموها عن طيب خاطر,positive,negative,negative,negative,negative,negative,negative,negative,negative
ا لا صوتنا على بنكيران حيث رجل معقووول و ماشي شفار بحالكم,positive,negative,negative,negative,negative,negative,negative,negative,negative
دارو نضارات بزوج هههه عاش الملك ونتمناو رئيس الحكومة يكون عند حسن ضن الشعب الرجاوي,positive,negative,negative,negative,positive,positive,negative,negative,negative
انا بغيت بنكران يكون رءيس الحكومة الله يوفق وخليه هو رجل كيفهم الشعب الله يبارك فيه,positive,negative,negative,negative,negative,negative,negative,negative,negative
والله حتا يستاهلو الزيادة مساكن ليوم ض ضا لين مشوجرين من 7 الصباح حتي 5 مساء بجوع والعطش والشموشات عاد  جاء هم محمد السادس [[PHOTO]],positive,negative,negative,negative,negative,negative,negative,negative,negative
مزوار مقفرها مع الزعيم سي عبد الإله بن كيران.  والأحرار ميقدوش ميدخلوش الحكومة الحل الوحيد هو تغيير مزوار بأخنوش .والله اعلم. .....,positive,negative,negative,negative,negative,negative,negative,negative,negative
هاد المشاكيل خاص الدولة لي تكفل بيهم ماتبقاش تعتمد على المحسنين ..المغرب بلد غني ماخاصنا تاخير...,positive,negative,negative,negative,negative,negative,negative,negative,negative
سكيزوفرين واحد  اغلى وانظف و أحسن   من  برلمان عامر  بامثال الياس الكيفاوي,positive,negative,negative,negative,negative,negative,negative,negative,negative
شوهة اصاحبي نواب برلمانيين حتى فتصريحات ديالوم مكيعرفوش يهدروااا وااالوااا المستوى تحت الصفر، عولنا عليكووووم بكري يا الكراكيز....,positive,negative,negative,negative,negative,negative,negative,negative,negative
سول سول اخويا واش مزوجة من شحاااال هدي كنقلب على بنت مصونة صالحة للزواج بحالها هههههه من النظرة الأولى حبيتها اللهما برلمانية ولا حااازقة ههه,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله ينصر مليكنا محمد السادس علي الحق والله يطول عمر وعاليه اعلي الدارجات الجنه يا رب امين,positive,negative,negative,negative,positive,positive,positive,negative,negative
بركات السي بنكيران لي نتخبوه ها الدليل على أنه خدام,positive,negative,negative,negative,negative,negative,negative,negative,negative
اصاحب الجلالة بغيتك تسمعني وتحققلي طلبي زول التقاعد للبرلمانين و الوزراء  هدا طلبي الله ينصرك ويحفظك لينا,positive,negative,negative,negative,negative,negative,negative,negative,negative
وش كتغد بي 150ريال وكتفطر بي80ريال وتعش200ريال  وحمد الله وشكر  سير شي دولة خر وشوف معيش,positive,negative,negative,negative,negative,negative,negative,negative,negative
معفى ولو دوك لوزراء نجحو ولو برلمانين وإستاقلو من لوزارة باش يتعينو ف لحكومة الجديدة,positive,negative,negative,negative,negative,negative,negative,negative,negative
سير لسورية او العراق فاين كاينة الدولة الاسلامية و طبق الشريعة ديالك.,positive,negative,negative,negative,negative,negative,negative,negative,negative
احسن وزير صحة داز فتاريخ الوزارة احسن آلاف المرات من ولاية مولات البرطمات و اللقاحات الفاسدة,positive,negative,negative,negative,negative,negative,negative,negative,negative
هاذ شيء واقع في جميع مدن المغرب اخويا ماشي غير الحسيمة,positive,positive,positive,negative,positive,positive,positive,negative,negative
"هادشي لي وقع فبلادنا عجيب او ملكنا حاضر او كاين او ماكنش هوا والله تاي وقع ما وقع دابا فسوريا او فبلدان اخرى 
عاش محمد السادس",positive,positive,positive,negative,positive,negative,positive,negative,negative
الســــــــــــــــــــــــــودان نقولكم مامشي معاكم باس ونوازرة قضية محسن فكري ولا حول ولا قوة الا بالله,positive,negative,negative,negative,positive,negative,negative,positive,positive
عاش المغرب وعاش سيدنا محمد السادس واحنا دايما ايد واحدة كلنا مغاربة الله الوطن الملك,positive,negative,negative,negative,positive,negative,negative,negative,negative
الله يحفظ بلادنا وبن كيران معندوش علاقة بهاذ المصيبة اللي وقعت ف الحسيمة ومنخلطوش,positive,negative,negative,negative,negative,negative,negative,negative,negative
عجبني تظامن ديال لمغاربة مع محسن فكري هدا المظنون فيكوم ولكن مانسكتوش حتى نعرفو ماهي الاجراءات لي تخدات.فهدوك الحكارى,positive,negative,negative,negative,positive,negative,negative,positive,positive
مصطفى اشان من هولندا. محمد السادس احسن ملك في العالم عاش سيدنا محمد السادس الله احفظو.,positive,negative,negative,negative,negative,negative,negative,positive,positive
لا لا للفتنة الله احفض لينا بلادنا واسير تكمش صحابو لي طحنوه بدون قصد,positive,negative,negative,negative,negative,negative,negative,negative,negative
ختي نورة بغينا نعريو على كتافنا و نخدمو جاو طحنونا,positive,negative,negative,negative,negative,negative,negative,negative,negative
عاش الملك محمد السادس الله ينصرو على اعداءو الله يحفظو من شر الاشرار,positive,negative,negative,negative,negative,negative,negative,negative,negative
اودي ريافة الحرارة معروفين وما ماحتاجينش تجي وحدة برلمانية او غيرها تقول لينا واش اوباش او زناديق .... المهم لي عارف راسو اش ساوي مايهمو كلام الناس,positive,negative,negative,negative,negative,negative,negative,negative,negative
الحلم ديالي يزولو الإسلاميين ملحكومة ويتحقق الاتحاد المغاربي والافريقي,positive,negative,negative,negative,negative,negative,negative,negative,negative
الله ينصرك السي عبد الالاه بنكيران وعاش الملك منصورين باْذن الله,positive,negative,negative,negative,negative,negative,negative,negative,negative
"شتي ايوسف كون ماكنتي فبلاد ديمقراطية وقلتي بحال هاد لهدرة والله تم والله لاباقي لقيناك 
عاش الملك",positive,negative,negative,negative,positive,negative,negative,negative,negative
يارب تحفظ ملكنا وبلادناعاش الشعب المغربي وعاش ملكنا محمد السادس.الله.الوطن.الملك.,positive,negative,negative,negative,negative,negative,negative,negative,negative
لعز كيف شفت هاد شي فرحت دام المغرب آمنا ومحمد السادس حاكما.لعز لشباب والله يسهل علينا ونزيدو لقدام مزال,positive,negative,negative,negative,negative,negative,negative,negative,negative
اوباما سلات ساعتو باقي 3 ايام على الرئيس الجديد,positive,negative,negative,negative,negative,negative,negative,negative,negative
ياناس هاد النقاش كله على قبل علم اسرائيل راهه مراكش غير مكان انعقاد المؤتمر و هي دولة معترف بيها المغرب ماعندوش الحق يمنعهها من المشاركة !!,positive,negative,negative,negative,positive,negative,positive,negative,negative
خويا راه مشي غير أحفاد عبد الكريم الخطابي ليشاركو في لوقفة التضامنية راه المغرب كامل كان فالحسيمة ا أنا منهم من مدينة سلا أسمحلية,positive,negative,negative,negative,positive,negative,negative,negative,negative
الله الوطن الملك، الله ينصر سيدنا و يحفظو لينا يا رب، و بنكيران و صحابو خاصهم يترجلو شوية,positive,negative,negative,negative,negative,negative,negative,negative,negative
"ارحم بوك على هد الهضرة .
كن زتي واحد جملة اخرى اهنيتي راسك اهي .
عاش الشعب المغربي ازيد ملكنا واحد محمد السادس☺☺☺☺",positive,negative,negative,negative,negative,negative,negative,negative,negative
و الله المستقبل اخي كاين في السياسة او الرياضة او الفن,positive,negative,negative,negative,negative,negative,negative,negative,negative
مشي الجزائر لفوق الجميع نسيتي الله اخويا هو فوق الجميع عيش أخويا حتى اتموت خليك من السياسة,positive,negative,negative,negative,negative,negative,negative,negative,negative
"فكرة ازوينة 
حتى الوزراء والبرلمانيين  ورؤساء المجالس والقياد
وجميع المسؤولين 
انشغلوهم بالكونطرا. باش أتكون  المساوات في
المناصب  بنفس الدخل",positive,negative,negative,negative,negative,negative,negative,negative,positive
جديد هاد البرلمان الإشتراكي واقيلا هو احسن من برلمان لي فيه بن كيران,positive,negative,negative,negative,negative,negative,negative,negative,negative
قرى خدم وجمع لفلوس ودير شي حاجة ديالك  ما تفكرش تخدم عند بنادم وتسنى من الدولة تعطيك . :3,positive,negative,negative,negative,negative,negative,negative,negative,negative
فين المشكيل مصور مع ولا حدا رئيس دولة خدام فيها ...زيدون الشعوب العربية تفرتكات بسباب هد السياسات الخاوية ...كلنا خوت مسلمين,positive,negative,negative,negative,negative,negative,negative,negative,negative
اخواني شفتو هداك الكمونطير ديال Hakim Elmaghnaoui قاليك الملك مامربيش انا جاوبتو كنتمنى كلشي يجاوبو ....عاش سيدي محمد السادس,positive,positive,positive,negative,positive,negative,positive,positive,negative
ابن كيران راجل ومخواش بيك وبغا الاغلبية السابقو وبقا ينتاظرك تجي من افريقيا وترأس الحزب وفالتالي مصدقتيش جايب معاك البلوكاج من لهيه,positive,negative,negative,negative,negative,negative,negative,negative,negative
بلا كدوب ماشييييي سكران ، راجل كبيير فسن . للإشارة فايت طاح فملتقى دولي,positive,positive,positive,negative,positive,negative,positive,negative,negative
علاش أغرب رئيس حيت ما لابسش كومبلي و الكرافاط هاد المؤتمر ديال البيئة و الإنسانية ماشي ديال الأبهة رئيس جمهورية بالاو [[PHOTO]],positive,positive,positive,positive,positive,positive,positive,positive,positive
وآسي مزوار واهنا ابوت نبت مكاين لا هجرة ولا سيدي زكري بغينا حقنا في كنز سليمان,positive,negative,negative,negative,negative,negative,negative,negative,negative
ضحكني تعليق المذيعة باش هما احسن منا وانت الالة مالكي كتقارني راسك بنا ضروري تهدري على المغرب  قارني بلادك بفرنسا ولا اي دولة زعما علاش المغرب,positive,negative,negative,negative,negative,negative,negative,negative,negative
المغرب أحسن دولة في العالم وجزائر عندهم أزمة وعاش الواليد والوليدة,positive,positive,positive,negative,negative,negative,positive,negative,positive
Driss Mhala ملي الحكومة الحقيقية مشات لافريقيا علاش تتلوم ف بنكيران تبا لكلاخك,positive,negative,negative,negative,negative,negative,negative,negative,positive
سعد فنان بامتياز او والديه ممعروفينش فالعالم العربي يالعكس هو لي شهرهم هداك غير لحسد,positive,negative,negative,negative,negative,negative,negative,negative,negative
عاش محمد السادس الله ينصر سيدنا 👮الله👮الوطن👮الملك,positive,negative,negative,negative,positive,negative,negative,positive,negative
ورا هدا هو المشكل كيحسابلهم جميع البلدان بحال المغرب معارفينيش بلي رئيس الدولة نفسو ادا دار شي حاجة كيحاسبو القانون,positive,negative,negative,negative,negative,negative,negative,negative,negative
كلنا ولاد الشعب؟  وكلنا مي فتيحة وأخ محسن فكري,positive,negative,negative,negative,negative,negative,negative,negative,negative
تيسليت باﻷمازيغية يعني العروس صراحة بحال هذا المنظر خص الدولة تصيب,positive,negative,negative,negative,negative,negative,negative,negative,negative
لا لا انا مكجبتش الفتنة هادى حقيقة ورها معروفه غير انت ولاد ناس ونية  المهم تصباحو على خير ودييييييما مغرب وعااااش محمد السادس,positive,negative,negative,negative,positive,negative,negative,negative,negative
الله يرحم مي فتحية ومحسن فكري وجدي المقاوم لي حارب الاستعمار الفرنسي,positive,negative,negative,negative,positive,negative,negative,negative,positive
أحسن حكومة دازت في المغرب هية حكومة بن كيران ابرك من النفاق احترمو السيد أراه مو يلاه ماتت ألله يرحمها ويرحم جميع المسلمين,positive,negative,negative,negative,negative,negative,negative,negative,negative
درب الشرفاء فين تزاديت وكبرة والله حتا توحشنا دوك الايام,positive,positive,positive,negative,positive,negative,positive,negative,negative
